distance,offset,rz,dihedral,energy
5.47,1.97,5.102940328869229,62.58,-3.3273996934867087
4.94,1.64,4.659828323017921,27.98,-3.32654649265998
5.17,1.76,4.861203554676558,48.1,-3.325246174391209
5.28,0.95,5.193832881408489,41.49,-3.324482795898161
5.31,0.3,5.301518650349162,34.96,-3.321592995432769
5.85,1.08,5.749443451326397,65.72,-3.31591749894638
5.86,1.88,5.550243237913092,74.53,-3.3125069572108665
5.38,1.93,5.021902030107715,59.0,-3.309986217033157
5.63,1.54,5.415283926074421,62.23,-3.309974018251926
5.5,1.77,5.207408184500232,60.48,-3.302681447955526
5.06,1.02,4.956127520554732,29.6,-3.299890978461174
5.97,1.49,5.781072564844693,74.44,-3.29802995913185
4.95,1.83,4.599304295216832,31.98,-3.297031725171917
5.66,1.43,5.476376539282156,61.28,-3.293007705040422
5.27,1.39,5.083384699194032,46.01,-3.292803009554151
5.06,1.0,4.960201608805836,28.6,-3.290578560519771
5.17,1.79,4.850237107606183,47.59,-3.2854159677242483
5.08,1.81,4.746609316132938,43.63,-3.284962965481019
5.15,1.87,4.79849976555173,47.46,-3.280823912182276
5.06,0.77,5.001069885534494,24.54,-3.280076764868353
5.47,1.88,5.136779146508053,60.58,-3.279295090700344
5.84,1.95,5.5048251561698125,74.09,-3.2727224156451635
5.91,0.15,5.908096140043762,58.75,-3.2718328110915844
5.72,0.5,5.698104948138459,53.55,-3.2701798582215957
4.97,1.67,4.681025528663564,26.03,-3.262173611354352
4.97,1.65,4.688112626633451,26.29,-3.261938234395205
5.7,0.59,5.669382682444359,53.39,-3.260957331028521
5.12,1.27,4.959989919344595,35.92,-3.2595364248438394
5.12,1.27,4.959989919344595,35.92,-3.2595364248438394
5.42,1.34,5.2517425679482805,50.78,-3.258863658128161
5.2,1.96,4.816471737693475,51.24,-3.2553366079230783
4.98,1.65,4.698712589635592,14.55,-3.25107253405987
5.42,1.52,5.202499399327212,52.96,-3.2508773986824586
5.55,1.57,5.323307242682879,58.33,-3.248703409588893
5.95,1.69,5.704945223225198,74.31,-3.242226158628833
5.06,1.84,4.713597352341415,41.36,-3.2398231706190987
5.21,1.69,4.928285706003661,46.58,-3.235849028689888
5.86,1.94,5.52955694427682,73.82,-3.234735673743696
5.87,1.43,5.693153783273381,68.07,-3.2308335931276178
5.34,0.5,5.316540228381611,36.52,-3.221749787584589
5.34,0.5,5.316540228381611,36.52,-3.221749787584589
5.02,1.86,4.662703078687296,36.36,-3.2193424295981123
5.02,1.86,4.662703078687296,36.36,-3.2193424295981123
5.03,1.59,4.77208549797675,31.57,-3.216806306647123
5.58,1.86,5.260874452027913,62.71,-3.216232920447816
5.47,1.98,5.099068542390855,60.7,-3.2119974289976256
5.43,1.91,5.082991245320023,58.06,-3.2083104649382865
5.83,0.07,5.829579744715738,52.93,-3.207101604890892
5.48,1.35,5.311110994886098,52.08,-3.203839862625548
5.51,0.96,5.425725757905572,48.81,-3.1993662519944523
5.02,1.7,4.723388614120163,32.29,-3.196624763393265
5.14,1.68,4.857694926608709,41.72,-3.193864942091879
5.37,1.51,5.153329021127993,49.86,-3.187300220721106
5.22,1.67,4.945654658384469,45.39,-3.183142731208448
5.15,1.66,4.87513076747691,41.78,-3.1828112505734305
5.19,1.65,4.920731652915042,43.04,-3.176428680742532
5.57,1.78,5.277925728920407,60.55,-3.1737031754511307
5.74,1.33,5.5837890361295,61.16,-3.172008853976868
5.04,1.91,4.664064750836978,36.49,-3.171105924297246
5.04,1.91,4.664064750836978,36.49,-3.171105924297246
4.99,1.96,4.588954129210707,26.81,-3.1670265716252493
5.08,1.52,4.8472672713602245,32.19,-3.1640436142362938
5.68,0.91,5.606630003843664,53.97,-3.1569612722022398
5.68,0.91,5.606630003843664,53.93,-3.155072954286812
5.47,1.13,5.352008968602351,48.2,-3.1546563582673186
5.62,1.32,5.462783173438243,55.87,-3.15358009790038
5.19,1.66,4.917367181734552,42.96,-3.1525714410151493
5.79,1.83,5.493195791158367,68.32,-3.1515559806534106
5.42,1.34,5.2517425679482805,48.37,-3.14943427754398
5.98,0.73,5.935275899231645,63.83,-3.1480842266056484
5.45,1.5,5.23951333617923,51.77,-3.147569766713387
5.08,0.89,5.001429795568464,20.53,-3.14729822515763
5.72,0.69,5.678230358130955,52.46,-3.1457550092408297
5.61,1.97,5.252732622169151,63.92,-3.1439474624867203
4.03,1.96,3.521263977608041,54.13,-3.142810072026388
5.19,1.26,5.034729386968082,35.83,-3.141457885680687
5.19,1.26,5.034729386968082,35.83,-3.141457885680687
5.45,1.57,5.218965414715832,52.58,-3.1405066597180906
5.88,1.9,5.564566470085517,72.56,-3.140184400971028
5.05,1.92,4.670770814330329,36.03,-3.138344369921751
5.05,1.92,4.670770814330329,36.03,-3.138344369921751
5.96,0.75,5.912622091762672,62.9,-3.1335446902971222
5.87,1.83,5.577454616579144,70.64,-3.127135023378737
5.86,0.99,5.775768347155208,61.24,-3.1225208130120583
5.09,1.42,4.887913665358667,29.77,-3.120283988880699
5.6,1.63,5.357527414768868,58.44,-3.1104597189720504
5.37,1.53,5.1474265414865314,47.69,-3.1091094433854107
5.59,1.59,5.359104402789705,57.43,-3.1070601818646937
5.09,1.49,4.86703194976158,30.24,-3.1060863988292207
5.09,1.46,4.87611525704633,29.55,-3.102609292744185
5.23,1.92,4.864822710027572,47.69,-3.101480076835571
5.1,1.43,4.895416223366508,28.81,-3.0985416945862427
5.1,1.45,4.889529629729224,29.74,-3.096361921101936
5.07,1.95,4.680000000000001,36.46,-3.096115875880708
5.07,1.95,4.680000000000001,36.46,-3.096115875880708
5.07,1.97,4.671616422610058,36.75,-3.0960511225575287
5.07,1.97,4.671616422610058,36.75,-3.0960511225575287
5.03,2.0,4.6152898067185335,24.8,-3.0927666901353392
5.85,0.43,5.834175177349408,54.6,-3.0882002018751
5.6,1.23,5.463249948519653,53.14,-3.0853870378721875
5.32,1.11,5.202912645816764,39.14,-3.0819843029685745
5.32,1.11,5.202912645816764,39.14,-3.0819843029685745
5.13,1.63,4.864154602806124,4.8,-3.076152769969266
5.61,1.54,5.394487927505261,56.72,-3.074171833530015
5.48,0.73,5.431160097069502,41.7,-3.072369910509933
5.69,1.48,5.494151435845212,59.15,-3.0693466958802063
5.08,1.11,4.957247219980057,15.89,-3.068952534550556
5.54,1.6,5.303923076365267,54.63,-3.0593618469114747
5.48,1.23,5.340177899658401,47.45,-3.0558943128846776
5.59,1.66,5.337836640437772,57.43,-3.05587289596082
5.7,1.26,5.558992714512225,56.39,-3.0537211175865147
5.88,1.92,5.557697364916518,70.76,-3.0432455041282584
5.72,1.31,5.567970905096398,57.48,-3.0402218451956853
5.88,0.28,5.873329549752849,53.29,-3.038136282213392
5.44,1.46,5.240419830509766,48.36,-3.0366718639200263
5.09,1.73,4.786982347993358,29.2,-3.03480843869935
5.09,1.72,4.790584515484514,15.49,-3.030639617002897
5.57,1.21,5.4369844583187845,50.23,-3.0248035722037794
5.09,1.65,4.815142780852921,25.97,-3.022659810221364
5.72,1.74,5.448926499779566,61.96,-3.0182456661875525
5.56,1.47,5.362154417769037,52.71,-3.0139239819113506
5.88,0.37,5.868347297152751,53.28,-3.010879187204168
5.71,1.14,5.59504244845381,54.08,-3.005617705172227
5.47,1.76,5.179121547135189,53.12,-3.004403216397034
5.3,1.86,4.96290237663406,47.05,-3.003682367345754
5.98,1.18,5.862422707379603,65.12,-3.002694191765912
5.55,1.49,5.346251022913159,52.52,-3.0021932848226114
4.18,1.76,3.7914113467150985,87.11,-3.001094710829081
5.39,1.18,5.259248995816798,41.3,-2.998365683931112
5.56,1.14,5.441874676984026,48.12,-2.997410835345116
5.42,1.74,5.133108220172257,50.85,-2.9971867441990434
5.4,1.82,5.084053500898668,51.16,-2.995503808270575
5.25,2.0,4.8541219597369,46.63,-2.994380572544153
5.28,1.3,5.117460307613533,36.46,-2.9922314629475184
5.28,1.3,5.117460307613533,36.46,-2.9922314629475184
5.22,1.84,4.884956499294543,41.44,-2.986322225425348
5.42,1.82,5.105291372683835,51.62,-2.9828371456094867
5.88,1.93,5.554232620263577,69.62,-2.975069736348296
5.7,1.47,5.507186214392973,57.09,-2.9671498937932217
5.12,1.47,4.904436766846933,18.76,-2.9646978282608747
5.81,1.69,5.558776843874918,63.73,-2.9643746966384943
5.5,0.98,5.411986696214247,43.18,-2.963483517049873
5.45,1.82,5.137129548687672,52.25,-2.9619698894697075
5.19,1.7,4.903682289871561,35.08,-2.959360723145056
5.19,1.7,4.903682289871561,35.08,-2.959360723145056
5.99,1.37,5.831226286125416,66.58,-2.958657084194489
5.19,1.92,4.8217942718452855,39.47,-2.955791156089639
5.19,1.92,4.8217942718452855,39.47,-2.955791156089639
5.55,1.46,5.354521453874286,50.59,-2.950692960169131
5.14,1.38,4.951282662098781,17.73,-2.9477092478648386
5.7,0.44,5.682992169623323,44.42,-2.942021688142403
5.51,1.82,5.200740331914294,53.95,-2.939668652385428
5.83,1.97,5.487075723917067,67.3,-2.927014531755914
5.15,1.49,4.9297464437839,18.49,-2.9207177042059684
5.81,1.36,5.648583893331142,58.72,-2.9182621742100494
5.17,1.18,5.03353752345207,8.66,-2.9173014966817505
5.16,1.5,4.93716517852097,18.44,-2.9150733290365785
5.74,1.74,5.469917732470938,60.35,-2.9118185138435493
5.44,1.98,5.066872802824244,52.64,-2.897114924594545
5.55,1.79,5.253417935020971,53.93,-2.8970781537899333
5.17,1.57,4.9258501804257095,18.84,-2.8910371944920628
5.96,0.78,5.908739290237808,57.6,-2.8903835837352285
5.58,1.69,5.31792252670157,53.58,-2.885667565594624
5.17,1.62,4.9096333875351625,19.17,-2.877466970225435
5.8,1.47,5.610623851230806,58.63,-2.8762524393955653
5.72,1.74,5.448926499779566,59.19,-2.874205493378964
5.51,1.85,5.19014450665875,52.74,-2.8730263653817687
5.94,1.47,5.755232401910457,63.93,-2.8718688186748023
5.87,0.92,5.797456338774791,54.63,-2.870830062661611
5.77,1.26,5.630745954134318,54.78,-2.8678411068988727
5.71,1.31,5.557697364916518,53.12,-2.864623437114541
5.9,1.04,5.807615689764605,57.3,-2.8617699386814426
5.29,1.75,4.992153843783262,39.43,-2.86139412011087
5.29,1.75,4.992153843783262,39.43,-2.86139412011087
5.98,1.49,5.791398794764526,65.62,-2.860252941376655
5.58,1.75,5.298480914375364,53.69,-2.8565140898003527
5.19,1.61,4.933963923662191,22.87,-2.856385911568139
5.97,1.41,5.801103343330473,63.77,-2.852281063203669
5.19,1.92,4.8217942718452855,31.03,-2.846651260069008
5.57,1.93,5.224940191045253,55.7,-2.8406079545196667
5.28,1.89,4.930141985784994,5.54,-2.840138650827836
5.7,1.75,5.424711973920828,57.56,-2.837980471225192
5.92,1.55,5.7134840509097415,63.01,-2.836535525174657
5.41,1.93,5.054028096479085,48.45,-2.83640696038898
5.31,1.54,5.0817811837976645,36.75,-2.8345896872334717
5.31,1.54,5.0817811837976645,36.75,-2.8345896872334717
5.61,1.75,5.330065665636775,53.91,-2.821245738494901
5.25,1.11,5.131315620774072,21.03,-2.820562309759354
5.6,1.99,5.234491379303246,56.87,-2.820213190451152
5.49,1.39,5.311120409103903,43.25,-2.809737971037014
5.22,1.99,4.825795271248046,33.57,-2.809006790696115
5.34,1.18,5.207993855603134,31.19,-2.80107358466998
5.51,1.4,5.329174420114245,44.14,-2.800206573643797
5.66,1.79,5.369497183163429,55.88,-2.799240586774959
5.45,1.67,5.187831917092149,45.23,-2.796846622329173
5.62,1.75,5.340589855062828,53.99,-2.7954009471168857
5.44,1.78,5.140544718218099,46.09,-2.7898196146904493
5.42,1.99,5.041458122408635,48.44,-2.7860427147248337
5.83,1.52,5.628365659763055,58.21,-2.781348617985861
5.88,1.75,5.613546116315425,62.72,-2.779151729817517
5.45,1.43,5.259049343750257,40.95,-2.779147068668317
5.96,1.56,5.752216963919216,63.58,-2.774758528263749
5.27,1.6,5.021244865568697,29.43,-2.773299518472926
5.96,1.58,5.746755606426986,63.16,-2.7689055789826384
5.95,1.6,5.730837635110595,63.22,-2.7679152767701938
5.96,1.57,5.749495630053127,63.23,-2.7660345473162407
5.74,1.47,5.5485763939951305,53.66,-2.7612270527270004
5.36,1.51,5.142907737846364,35.61,-2.7606872458139318
5.36,1.51,5.142907737846364,35.61,-2.7606872458139318
5.94,1.62,5.714822831899516,63.09,-2.7587416519967563
5.96,1.6,5.741219382674729,63.26,-2.7547369898934395
5.81,1.47,5.620960771967725,56.06,-2.753974089589533
5.36,1.51,5.142907737846364,35.19,-2.7497603149747563
5.36,1.51,5.142907737846364,35.19,-2.7497603149747563
5.87,1.38,5.705479822065801,56.98,-2.7473037633605157
5.31,1.22,5.16794930315691,25.52,-2.7425419156809427
5.92,1.16,5.805239013167331,56.57,-2.740436884878872
5.55,1.92,5.207312166559635,51.87,-2.737789080293666
5.68,1.56,5.461574864450729,51.63,-2.73188459302382
5.95,1.62,5.725216153124701,62.67,-2.726620763491965
5.98,1.61,5.7591926517525005,63.15,-2.7263148664041017
5.3,1.83,4.974042621449881,33.54,-2.721984339267084
5.26,1.84,4.92767693746252,28.06,-2.7196187501712115
5.32,1.3,5.158720771664231,24.03,-2.712375318285748
5.63,1.5,5.426499792684046,47.92,-2.709745745383908
4.18,1.99,3.675908051080712,69.76,-2.709279985235563
5.74,1.62,5.506650524592967,54.01,-2.7090990020951766
5.98,1.01,5.894090260591536,56.06,-2.707912023927292
5.29,1.43,5.093054093567042,14.58,-2.707412690770591
5.53,1.79,5.232284395940267,47.63,-2.7021428710333346
5.4,1.78,5.0981957592858285,39.46,-2.692731970491067
5.4,1.78,5.0981957592858285,39.46,-2.692731970491067
5.51,1.56,5.2845529612257645,42.58,-2.6913446009672297
5.34,1.85,5.009301348491624,36.41,-2.6896658706134637
5.34,1.85,5.009301348491624,36.41,-2.6896658706134637
5.92,1.82,5.633293885463459,63.28,-2.6894801629386684
5.87,1.88,5.560800302114796,62.02,-2.688205164653008
5.72,1.64,5.479854012653987,53.17,-2.687101094302253
5.44,1.95,5.07849387121812,45.29,-2.6859372844446865
5.63,1.6,5.397860687346423,48.82,-2.68116515940821
5.27,1.99,4.879836062820143,25.23,-2.6807807226251303
5.73,1.66,5.484277527623853,53.35,-2.674581283291366
5.85,1.68,5.603579213324283,58.04,-2.668676738307806
5.66,1.68,5.404923681237322,50.95,-2.6674164783494136
5.76,0.89,5.6908259505980325,44.73,-2.6650937952255638
5.32,1.79,5.009820356060684,30.98,-2.6647581222136645
5.94,1.63,5.711978641416651,60.9,-2.660468710746472
5.93,1.96,5.596722255034638,64.29,-2.6583413041810435
5.44,1.62,5.1931878456300815,38.0,-2.6514067757756314
5.44,1.62,5.1931878456300815,38.0,-2.6514067757756314
5.7,1.87,5.384524120105694,54.73,-2.646502106917583
5.37,1.62,5.119814449762804,31.88,-2.644105821331855
5.47,1.04,5.370223459037808,30.86,-2.6438651689184645
5.66,1.68,5.404923681237322,49.61,-2.635889710176756
5.46,1.87,5.129785570567253,42.89,-2.635469632750543
5.39,0.87,5.319323265228388,20.1,-2.6335267252605727
5.95,1.3,5.806246636166948,56.03,-2.6287282711784288
5.61,1.87,5.289158723275376,50.2,-2.625483010422763
5.96,1.94,5.63542367528831,64.19,-2.6204735305732125
5.81,1.63,5.576665670452192,54.83,-2.6198357455727224
5.33,1.83,5.005996404313531,16.55,-2.6168378854544585
5.91,0.51,5.887953804166606,45.19,-2.605759685904223
5.95,0.86,5.887520700600551,50.43,-2.5979148570860846
5.66,1.75,5.3826666253818845,49.51,-2.5960717349288798
5.61,1.36,5.442655601817922,41.72,-2.5866290905605185
5.46,1.95,5.099911763942588,41.95,-2.5837461111211693
5.37,1.98,4.991643016081979,33.42,-2.576792158769816
5.45,1.92,5.100598004155984,40.08,-2.5734601906158154
5.72,1.92,5.388135113376427,53.99,-2.571777912973236
5.82,1.22,5.690694158009197,47.83,-2.5500778048702037
5.73,1.84,5.426536648729096,52.46,-2.545404882821577
5.69,1.97,5.33808954589561,52.69,-2.544081710635976
5.83,1.2,5.70516432716885,47.43,-2.5245066182953395
5.85,1.12,5.741785436604193,47.29,-2.52047866057624
5.63,1.79,5.337864741635928,46.36,-2.5203798849124186
5.83,1.23,5.698771797501633,47.46,-2.5181144262901545
5.73,1.01,5.640283680808972,39.88,-2.5124811040814805
5.73,1.01,5.640283680808972,39.88,-2.5124811040814805
5.74,2.0,5.380297389550136,54.1,-2.510582306739816
5.47,1.92,5.121962514505548,37.8,-2.509658061188837
5.47,1.92,5.121962514505548,37.8,-2.509658061188837
5.5,1.92,5.153988746592294,39.88,-2.506037686554879
5.5,1.92,5.153988746592294,39.88,-2.506037686554879
5.85,1.22,5.72137221302722,47.62,-2.5039267012885307
5.84,1.23,5.709001664038993,47.39,-2.5029063739629303
4.18,1.83,3.7581245322634,84.07,-2.4963839580276725
5.89,1.12,5.782534046592376,47.65,-2.492753649929212
5.7,1.65,5.455960043841964,46.69,-2.4897105256380763
5.66,1.8,5.366153184544772,46.9,-2.4888328450657013
5.83,1.24,5.696604251657298,46.17,-2.484425245296068
5.84,1.26,5.702455611401109,47.05,-2.472141035892636
5.57,0.81,5.5107894171343546,25.46,-2.47090186401835
5.78,1.23,5.647610114021682,43.69,-2.469585868022844
5.63,0.89,5.55920857676702,30.45,-2.458896378602983
5.77,1.93,5.437646549749257,52.33,-2.4440660481147374
5.78,1.93,5.448256601886516,52.28,-2.442565911346767
5.52,1.71,5.248456916084955,6.43,-2.441141221953312
5.69,1.36,5.525079184952918,39.6,-2.430301609678575
5.69,1.36,5.525079184952918,39.6,-2.430301609678575
5.85,1.92,5.525947882490388,54.5,-2.425846968667365
5.84,1.11,5.733541662881677,42.88,-2.42132799227585
5.61,0.64,5.573374202401989,23.05,-2.421090232039995
5.86,0.84,5.799482735554957,40.38,-2.414816920438096
5.48,1.9,5.140077820422567,15.65,-2.4146771081843634
5.81,1.09,5.706838003658418,41.03,-2.408232401765738
5.76,1.32,5.60671026538736,41.2,-2.3961114508653245
5.54,1.84,5.2255143287527215,10.01,-2.3893983724010592
5.53,1.28,5.379823417176441,15.03,-2.3755976224801105
5.75,1.22,5.619083555171608,37.93,-2.368213826779024
5.75,1.22,5.619083555171608,37.93,-2.368213826779024
5.54,1.98,5.174089291846441,35.22,-2.367797159205941
5.54,1.98,5.174089291846441,35.22,-2.367797159205941
5.93,1.98,5.589677987147381,56.85,-2.36305778138662
5.68,1.51,5.47560955510891,37.58,-2.352869739200297
5.68,1.51,5.47560955510891,37.58,-2.352869739200297
5.69,1.69,5.43323108288245,40.51,-2.3495814306495437
5.93,1.54,5.726543460063845,50.11,-2.343671713725457
3.18,1.19,2.948948965309505,16.23,-2.3363339953970077
5.62,1.84,5.310254231202118,6.76,-2.329890786859678
5.97,1.9,5.659584790424117,55.96,-2.3244764321891087
6.0,1.09,5.900161014752055,46.34,-2.3240116616276185
5.65,0.81,5.591636611941087,20.53,-2.3115857122325743
5.96,1.97,5.625006666662716,56.1,-2.3038658826483696
5.73,0.65,5.693013261885133,24.82,-2.300547315632724
5.61,1.73,5.33659067195527,10.97,-2.2898228205632485
5.6,1.71,5.332532231501277,10.74,-2.287370493999412
6.0,1.76,5.736061366477872,53.58,-2.2853996171886943
5.85,1.23,5.719230717500388,39.17,-2.273968726536301
5.85,1.23,5.719230717500388,39.17,-2.273968726536301
5.91,0.2,5.906614935815607,29.58,-2.2706820413888176
5.62,1.86,5.303282002684752,12.58,-2.2503335002970037
5.92,1.87,5.6168941595867725,50.28,-2.2425364776233185
6.0,1.99,5.660379845911403,55.3,-2.231151695768644
5.64,1.94,5.295847429826504,17.18,-2.209240927727523
5.95,1.06,5.854818528357646,38.39,-2.201685550193025
5.95,1.06,5.854818528357646,38.39,-2.201685550193025
5.74,0.67,5.700763106812982,15.67,-2.1897017948108912
5.67,1.48,5.473435849628641,16.23,-2.1892844156612603
5.69,1.44,5.504770658256346,22.38,-2.1845264309124315
5.73,1.04,5.634829189957758,20.43,-2.1811602403102937
5.74,0.35,5.729319331299313,7.85,-2.17512514758635
5.78,0.5,5.758333092136994,17.05,-2.172985970847831
5.84,1.23,5.709001664038993,32.67,-2.16460577097546
5.69,1.88,5.370446908777705,17.42,-2.146485228739393
5.77,1.35,5.609848482802365,25.24,-2.142779446264389
5.9,0.45,5.882813952523061,22.64,-2.12292662326787
5.85,0.44,5.833429523016456,18.13,-2.114715402297663
5.95,0.82,5.893224923588103,30.89,-2.1094192447043016
5.95,1.42,5.778070612237272,38.54,-2.0963530159920176
5.95,1.42,5.778070612237272,38.54,-2.0963530159920176
5.77,1.36,5.607432567583849,16.48,-2.0948441800411266
5.78,1.56,5.565500875932012,9.68,-2.0939955619257407
3.48,1.85,2.947524384971225,30.09,-2.0878107366813814
5.93,1.23,5.801034390520366,33.89,-2.0816031290737818
5.81,1.78,5.530614794035108,8.12,-2.080424805537255
5.95,0.91,5.880000000000001,29.73,-2.0797380616518577
5.87,1.55,5.661660533801015,33.57,-2.074721842317394
5.96,1.56,5.752216963919216,39.53,-2.06974896130842
5.96,1.56,5.752216963919216,39.53,-2.06974896130842
5.9,1.57,5.687275270285412,35.05,-2.064810604014591
5.9,1.57,5.687275270285412,35.05,-2.064810604014591
5.84,1.41,5.667230364119672,9.11,-2.049164844362736
5.77,1.95,5.430506422056786,24.71,-2.0467962633209384
5.9,1.45,5.719047123428868,30.07,-2.0239764260454027
5.97,0.86,5.9077322214196535,24.6,-2.014246697975404
5.98,1.16,5.866412873298299,30.04,-2.010918306644798
5.84,1.82,5.549162098911871,26.21,-1.9961320718942648
5.91,1.26,5.774123310079202,18.58,-1.9766634817209936
5.92,1.78,5.646060573532664,33.05,-1.96633124663893
5.88,1.74,5.616653808096062,16.38,-1.9594508289768624
5.89,1.98,5.5472245312408255,31.99,-1.957260877939712
5.9,1.62,5.673235408477248,17.91,-1.9526109472079287
5.96,1.09,5.859479499068155,20.11,-1.950615304472877
